full_name,html_url,description,fork,url,events_url,assignees_url,branches_url,tags_url,languages_url,stargazers_url,contributors_url,subscribers_url,subscription_url,merges_url,downloads_url,deployments_url,created_at,updated_at,pushed_at,size,stargazers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,mirror_url,archived,disabled,open_issues_count,web_commit_signoff_required,topics,forks,open_issues,watchers,default_branch,network_count,subscribers_count,organization/login,organization/id,organization/node_id,organization/avatar_url,organization/gravatar_id,organization/url,organization/html_url,organization/followers_url,organization/following_url,organization/gists_url,organization/starred_url,organization/subscriptions_url,organization/organizations_url,organization/repos_url,organization/events_url,organization/received_events_url,organization/type,organization/user_view_type,organization/site_admin,message,documentation_url,status,commits_count,contr_count
rauloliva/Blog-Creator,https://github.com/rauloliva/Blog-Creator,NextJS app to write and publish blogs,False,https://api.github.com/repos/rauloliva/Blog-Creator,https://api.github.com/repos/rauloliva/Blog-Creator/events,https://api.github.com/repos/rauloliva/Blog-Creator/assignees{/user},https://api.github.com/repos/rauloliva/Blog-Creator/branches{/branch},https://api.github.com/repos/rauloliva/Blog-Creator/tags,https://api.github.com/repos/rauloliva/Blog-Creator/languages,https://api.github.com/repos/rauloliva/Blog-Creator/stargazers,https://api.github.com/repos/rauloliva/Blog-Creator/contributors,https://api.github.com/repos/rauloliva/Blog-Creator/subscribers,https://api.github.com/repos/rauloliva/Blog-Creator/subscription,https://api.github.com/repos/rauloliva/Blog-Creator/merges,https://api.github.com/repos/rauloliva/Blog-Creator/downloads,https://api.github.com/repos/rauloliva/Blog-Creator/deployments,2022-02-12T23:06:02Z,2025-09-24T05:37:51Z,2025-09-24T05:37:47Z,1170.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,43.0,1
davisbradleyj/my-class-repo,https://github.com/davisbradleyj/my-class-repo,A repository of all non-homework lessons and activities from UCB's Full Stack Bootcamp,False,https://api.github.com/repos/davisbradleyj/my-class-repo,https://api.github.com/repos/davisbradleyj/my-class-repo/events,https://api.github.com/repos/davisbradleyj/my-class-repo/assignees{/user},https://api.github.com/repos/davisbradleyj/my-class-repo/branches{/branch},https://api.github.com/repos/davisbradleyj/my-class-repo/tags,https://api.github.com/repos/davisbradleyj/my-class-repo/languages,https://api.github.com/repos/davisbradleyj/my-class-repo/stargazers,https://api.github.com/repos/davisbradleyj/my-class-repo/contributors,https://api.github.com/repos/davisbradleyj/my-class-repo/subscribers,https://api.github.com/repos/davisbradleyj/my-class-repo/subscription,https://api.github.com/repos/davisbradleyj/my-class-repo/merges,https://api.github.com/repos/davisbradleyj/my-class-repo/downloads,https://api.github.com/repos/davisbradleyj/my-class-repo/deployments,2020-03-09T21:15:03Z,2025-11-05T23:37:56Z,2025-11-05T23:37:58Z,293964.0,1.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,1.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,584.0,2
visheshc14/Mareux,https://github.com/visheshc14/Mareux,"Experimental Personal Portfolio Exploring Immersive Web Design and Motion-Driven Interfaces. Built with HTML, CSS, and JavaScript to Showcase Minimal Aesthetics and Interactive Storytelling.",False,https://api.github.com/repos/visheshc14/Mareux,https://api.github.com/repos/visheshc14/Mareux/events,https://api.github.com/repos/visheshc14/Mareux/assignees{/user},https://api.github.com/repos/visheshc14/Mareux/branches{/branch},https://api.github.com/repos/visheshc14/Mareux/tags,https://api.github.com/repos/visheshc14/Mareux/languages,https://api.github.com/repos/visheshc14/Mareux/stargazers,https://api.github.com/repos/visheshc14/Mareux/contributors,https://api.github.com/repos/visheshc14/Mareux/subscribers,https://api.github.com/repos/visheshc14/Mareux/subscription,https://api.github.com/repos/visheshc14/Mareux/merges,https://api.github.com/repos/visheshc14/Mareux/downloads,https://api.github.com/repos/visheshc14/Mareux/deployments,2022-11-09T07:30:59Z,2025-10-13T13:09:10Z,2025-10-13T13:09:07Z,2676.0,1.0,JavaScript,True,True,True,True,True,False,0.0,,False,False,13.0,False,[],0.0,13.0,1.0,main,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,25.0,1
farmanahmed2007/uik-framework,https://github.com/farmanahmed2007/uik-framework,UIK - Universal Interactive Kit | A complete framework that helps developers to code fast for elements and layouts in HTML.,False,https://api.github.com/repos/farmanahmed2007/uik-framework,https://api.github.com/repos/farmanahmed2007/uik-framework/events,https://api.github.com/repos/farmanahmed2007/uik-framework/assignees{/user},https://api.github.com/repos/farmanahmed2007/uik-framework/branches{/branch},https://api.github.com/repos/farmanahmed2007/uik-framework/tags,https://api.github.com/repos/farmanahmed2007/uik-framework/languages,https://api.github.com/repos/farmanahmed2007/uik-framework/stargazers,https://api.github.com/repos/farmanahmed2007/uik-framework/contributors,https://api.github.com/repos/farmanahmed2007/uik-framework/subscribers,https://api.github.com/repos/farmanahmed2007/uik-framework/subscription,https://api.github.com/repos/farmanahmed2007/uik-framework/merges,https://api.github.com/repos/farmanahmed2007/uik-framework/downloads,https://api.github.com/repos/farmanahmed2007/uik-framework/deployments,2020-01-28T05:32:50Z,2025-09-23T04:26:43Z,2025-09-23T04:26:39Z,35168.0,0.0,SCSS,True,True,True,True,False,False,1.0,,False,False,0.0,False,[],1.0,0.0,0.0,master,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,49.0,3
gillescj/colour-builder,https://github.com/gillescj/colour-builder,A tool that assists with choosing colours using the HSL colour system 🎨,False,https://api.github.com/repos/gillescj/colour-builder,https://api.github.com/repos/gillescj/colour-builder/events,https://api.github.com/repos/gillescj/colour-builder/assignees{/user},https://api.github.com/repos/gillescj/colour-builder/branches{/branch},https://api.github.com/repos/gillescj/colour-builder/tags,https://api.github.com/repos/gillescj/colour-builder/languages,https://api.github.com/repos/gillescj/colour-builder/stargazers,https://api.github.com/repos/gillescj/colour-builder/contributors,https://api.github.com/repos/gillescj/colour-builder/subscribers,https://api.github.com/repos/gillescj/colour-builder/subscription,https://api.github.com/repos/gillescj/colour-builder/merges,https://api.github.com/repos/gillescj/colour-builder/downloads,https://api.github.com/repos/gillescj/colour-builder/deployments,2020-05-04T21:47:52Z,2025-10-14T00:09:53Z,2025-10-14T00:13:46Z,3363.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,12.0,False,[],0.0,12.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,154.0,2
c00kiemon5ter/presentation-tnc19-identitypython-eduteams,https://github.com/c00kiemon5ter/presentation-tnc19-identitypython-eduteams,Presentation for TNC19 - IdentityPython and eduTEAMS,False,https://api.github.com/repos/c00kiemon5ter/presentation-tnc19-identitypython-eduteams,https://api.github.com/repos/c00kiemon5ter/presentation-tnc19-identitypython-eduteams/events,https://api.github.com/repos/c00kiemon5ter/presentation-tnc19-identitypython-eduteams/assignees{/user},https://api.github.com/repos/c00kiemon5ter/presentation-tnc19-identitypython-eduteams/branches{/branch},https://api.github.com/repos/c00kiemon5ter/presentation-tnc19-identitypython-eduteams/tags,https://api.github.com/repos/c00kiemon5ter/presentation-tnc19-identitypython-eduteams/languages,https://api.github.com/repos/c00kiemon5ter/presentation-tnc19-identitypython-eduteams/stargazers,https://api.github.com/repos/c00kiemon5ter/presentation-tnc19-identitypython-eduteams/contributors,https://api.github.com/repos/c00kiemon5ter/presentation-tnc19-identitypython-eduteams/subscribers,https://api.github.com/repos/c00kiemon5ter/presentation-tnc19-identitypython-eduteams/subscription,https://api.github.com/repos/c00kiemon5ter/presentation-tnc19-identitypython-eduteams/merges,https://api.github.com/repos/c00kiemon5ter/presentation-tnc19-identitypython-eduteams/downloads,https://api.github.com/repos/c00kiemon5ter/presentation-tnc19-identitypython-eduteams/deployments,2019-06-09T22:41:27Z,2025-09-25T11:50:01Z,2025-09-25T11:50:04Z,11031.0,3.0,JavaScript,True,True,True,True,True,False,0.0,,False,False,0.0,False,"['eduteams', 'identitypython', 'presentation', 'python', 'reveal-js', 'revealjs', 'slides', 'tnc19']",0.0,0.0,3.0,master,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2422.0,30
Kuaruou/Vuex-TodoList,https://github.com/Kuaruou/Vuex-TodoList,,False,https://api.github.com/repos/Kuaruou/Vuex-TodoList,https://api.github.com/repos/Kuaruou/Vuex-TodoList/events,https://api.github.com/repos/Kuaruou/Vuex-TodoList/assignees{/user},https://api.github.com/repos/Kuaruou/Vuex-TodoList/branches{/branch},https://api.github.com/repos/Kuaruou/Vuex-TodoList/tags,https://api.github.com/repos/Kuaruou/Vuex-TodoList/languages,https://api.github.com/repos/Kuaruou/Vuex-TodoList/stargazers,https://api.github.com/repos/Kuaruou/Vuex-TodoList/contributors,https://api.github.com/repos/Kuaruou/Vuex-TodoList/subscribers,https://api.github.com/repos/Kuaruou/Vuex-TodoList/subscription,https://api.github.com/repos/Kuaruou/Vuex-TodoList/merges,https://api.github.com/repos/Kuaruou/Vuex-TodoList/downloads,https://api.github.com/repos/Kuaruou/Vuex-TodoList/deployments,2020-01-21T10:26:07Z,2025-10-02T14:33:13Z,2025-10-02T14:34:33Z,9485.0,1.0,Vue,True,True,True,True,True,False,0.0,,False,False,6.0,False,[],0.0,6.0,1.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,157.0,2
faveosuite/faveo-client-form-pwa,https://github.com/faveosuite/faveo-client-form-pwa,This repo has various forms for ticket creation within Faveo Helpdesk,False,https://api.github.com/repos/faveosuite/faveo-client-form-pwa,https://api.github.com/repos/faveosuite/faveo-client-form-pwa/events,https://api.github.com/repos/faveosuite/faveo-client-form-pwa/assignees{/user},https://api.github.com/repos/faveosuite/faveo-client-form-pwa/branches{/branch},https://api.github.com/repos/faveosuite/faveo-client-form-pwa/tags,https://api.github.com/repos/faveosuite/faveo-client-form-pwa/languages,https://api.github.com/repos/faveosuite/faveo-client-form-pwa/stargazers,https://api.github.com/repos/faveosuite/faveo-client-form-pwa/contributors,https://api.github.com/repos/faveosuite/faveo-client-form-pwa/subscribers,https://api.github.com/repos/faveosuite/faveo-client-form-pwa/subscription,https://api.github.com/repos/faveosuite/faveo-client-form-pwa/merges,https://api.github.com/repos/faveosuite/faveo-client-form-pwa/downloads,https://api.github.com/repos/faveosuite/faveo-client-form-pwa/deployments,2021-08-13T04:47:10Z,2025-08-22T09:20:39Z,2025-10-20T21:59:53Z,12708.0,0.0,JavaScript,True,True,True,True,False,False,1.0,,False,False,7.0,False,[],1.0,7.0,0.0,main,1.0,3.0,faveosuite,11781085.0,MDEyOk9yZ2FuaXphdGlvbjExNzgxMDg1,https://avatars.githubusercontent.com/u/11781085?v=4,,https://api.github.com/users/faveosuite,https://github.com/faveosuite,https://api.github.com/users/faveosuite/followers,https://api.github.com/users/faveosuite/following{/other_user},https://api.github.com/users/faveosuite/gists{/gist_id},https://api.github.com/users/faveosuite/starred{/owner}{/repo},https://api.github.com/users/faveosuite/subscriptions,https://api.github.com/users/faveosuite/orgs,https://api.github.com/users/faveosuite/repos,https://api.github.com/users/faveosuite/events{/privacy},https://api.github.com/users/faveosuite/received_events,Organization,public,False,,,,48.0,8
AvinashAnand02/SwetaPortfolio,https://github.com/AvinashAnand02/SwetaPortfolio,,False,https://api.github.com/repos/AvinashAnand02/SwetaPortfolio,https://api.github.com/repos/AvinashAnand02/SwetaPortfolio/events,https://api.github.com/repos/AvinashAnand02/SwetaPortfolio/assignees{/user},https://api.github.com/repos/AvinashAnand02/SwetaPortfolio/branches{/branch},https://api.github.com/repos/AvinashAnand02/SwetaPortfolio/tags,https://api.github.com/repos/AvinashAnand02/SwetaPortfolio/languages,https://api.github.com/repos/AvinashAnand02/SwetaPortfolio/stargazers,https://api.github.com/repos/AvinashAnand02/SwetaPortfolio/contributors,https://api.github.com/repos/AvinashAnand02/SwetaPortfolio/subscribers,https://api.github.com/repos/AvinashAnand02/SwetaPortfolio/subscription,https://api.github.com/repos/AvinashAnand02/SwetaPortfolio/merges,https://api.github.com/repos/AvinashAnand02/SwetaPortfolio/downloads,https://api.github.com/repos/AvinashAnand02/SwetaPortfolio/deployments,2024-01-26T15:24:30Z,2025-09-02T17:03:23Z,2025-09-02T17:03:27Z,11468.0,0.0,CSS,True,True,True,True,True,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,15.0,2
anton-karlovskiy/joyn-ai,https://github.com/anton-karlovskiy/joyn-ai,"🚀 Enterprise fuel distribution allocation management system built with React, Material-UI, and AG-Grid. Features advanced data grids, picklist management, and allocation workflows.",False,https://api.github.com/repos/anton-karlovskiy/joyn-ai,https://api.github.com/repos/anton-karlovskiy/joyn-ai/events,https://api.github.com/repos/anton-karlovskiy/joyn-ai/assignees{/user},https://api.github.com/repos/anton-karlovskiy/joyn-ai/branches{/branch},https://api.github.com/repos/anton-karlovskiy/joyn-ai/tags,https://api.github.com/repos/anton-karlovskiy/joyn-ai/languages,https://api.github.com/repos/anton-karlovskiy/joyn-ai/stargazers,https://api.github.com/repos/anton-karlovskiy/joyn-ai/contributors,https://api.github.com/repos/anton-karlovskiy/joyn-ai/subscribers,https://api.github.com/repos/anton-karlovskiy/joyn-ai/subscription,https://api.github.com/repos/anton-karlovskiy/joyn-ai/merges,https://api.github.com/repos/anton-karlovskiy/joyn-ai/downloads,https://api.github.com/repos/anton-karlovskiy/joyn-ai/deployments,2020-09-22T10:43:29Z,2025-10-04T18:59:05Z,2025-10-04T18:47:08Z,754.0,1.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,"['ag-grid', 'anton-prototype', 'business-application', 'component-library', 'dashboard', 'data-visualization', 'frontend', 'javascript', 'material-design', 'material-ui', 'react', 'react-components', 'responsive-design', 'storybook', 'ui-components', 'web-application']",0.0,0.0,1.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,10.0,1
hefiw/Web_PrimalTraining,https://github.com/hefiw/Web_PrimalTraining,сайт PrimalTrainig по макету из открытой библиотеки Figma,False,https://api.github.com/repos/hefiw/Web_PrimalTraining,https://api.github.com/repos/hefiw/Web_PrimalTraining/events,https://api.github.com/repos/hefiw/Web_PrimalTraining/assignees{/user},https://api.github.com/repos/hefiw/Web_PrimalTraining/branches{/branch},https://api.github.com/repos/hefiw/Web_PrimalTraining/tags,https://api.github.com/repos/hefiw/Web_PrimalTraining/languages,https://api.github.com/repos/hefiw/Web_PrimalTraining/stargazers,https://api.github.com/repos/hefiw/Web_PrimalTraining/contributors,https://api.github.com/repos/hefiw/Web_PrimalTraining/subscribers,https://api.github.com/repos/hefiw/Web_PrimalTraining/subscription,https://api.github.com/repos/hefiw/Web_PrimalTraining/merges,https://api.github.com/repos/hefiw/Web_PrimalTraining/downloads,https://api.github.com/repos/hefiw/Web_PrimalTraining/deployments,2025-09-21T18:00:51Z,2025-10-06T08:38:37Z,2025-10-12T20:07:26Z,333.0,0.0,CSS,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,11.0,1
harrybeckwith/gardening-website,https://github.com/harrybeckwith/gardening-website,,False,https://api.github.com/repos/harrybeckwith/gardening-website,https://api.github.com/repos/harrybeckwith/gardening-website/events,https://api.github.com/repos/harrybeckwith/gardening-website/assignees{/user},https://api.github.com/repos/harrybeckwith/gardening-website/branches{/branch},https://api.github.com/repos/harrybeckwith/gardening-website/tags,https://api.github.com/repos/harrybeckwith/gardening-website/languages,https://api.github.com/repos/harrybeckwith/gardening-website/stargazers,https://api.github.com/repos/harrybeckwith/gardening-website/contributors,https://api.github.com/repos/harrybeckwith/gardening-website/subscribers,https://api.github.com/repos/harrybeckwith/gardening-website/subscription,https://api.github.com/repos/harrybeckwith/gardening-website/merges,https://api.github.com/repos/harrybeckwith/gardening-website/downloads,https://api.github.com/repos/harrybeckwith/gardening-website/deployments,2025-09-20T09:56:51Z,2025-10-22T15:28:55Z,2025-10-22T15:28:51Z,8816.0,0.0,Vue,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,16.0,1
ShamazRaheem/Shamaz-portfolio,https://github.com/ShamazRaheem/Shamaz-portfolio,This is About Mee!!,False,https://api.github.com/repos/ShamazRaheem/Shamaz-portfolio,https://api.github.com/repos/ShamazRaheem/Shamaz-portfolio/events,https://api.github.com/repos/ShamazRaheem/Shamaz-portfolio/assignees{/user},https://api.github.com/repos/ShamazRaheem/Shamaz-portfolio/branches{/branch},https://api.github.com/repos/ShamazRaheem/Shamaz-portfolio/tags,https://api.github.com/repos/ShamazRaheem/Shamaz-portfolio/languages,https://api.github.com/repos/ShamazRaheem/Shamaz-portfolio/stargazers,https://api.github.com/repos/ShamazRaheem/Shamaz-portfolio/contributors,https://api.github.com/repos/ShamazRaheem/Shamaz-portfolio/subscribers,https://api.github.com/repos/ShamazRaheem/Shamaz-portfolio/subscription,https://api.github.com/repos/ShamazRaheem/Shamaz-portfolio/merges,https://api.github.com/repos/ShamazRaheem/Shamaz-portfolio/downloads,https://api.github.com/repos/ShamazRaheem/Shamaz-portfolio/deployments,2025-10-22T07:23:27Z,2025-10-22T07:40:11Z,2025-10-22T07:40:07Z,11078.0,0.0,HTML,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,4.0,1
edradgodoy/Clases,https://github.com/edradgodoy/Clases,Desarrollo de clases,False,https://api.github.com/repos/edradgodoy/Clases,https://api.github.com/repos/edradgodoy/Clases/events,https://api.github.com/repos/edradgodoy/Clases/assignees{/user},https://api.github.com/repos/edradgodoy/Clases/branches{/branch},https://api.github.com/repos/edradgodoy/Clases/tags,https://api.github.com/repos/edradgodoy/Clases/languages,https://api.github.com/repos/edradgodoy/Clases/stargazers,https://api.github.com/repos/edradgodoy/Clases/contributors,https://api.github.com/repos/edradgodoy/Clases/subscribers,https://api.github.com/repos/edradgodoy/Clases/subscription,https://api.github.com/repos/edradgodoy/Clases/merges,https://api.github.com/repos/edradgodoy/Clases/downloads,https://api.github.com/repos/edradgodoy/Clases/deployments,2023-05-11T15:51:49Z,2025-10-01T18:44:58Z,2025-10-01T18:44:48Z,64154.0,0.0,JavaScript,True,True,True,False,False,False,0.0,,False,False,1.0,False,[],0.0,1.0,0.0,main,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,45.0,2
j-guerreiro/dev-cats-app,https://github.com/j-guerreiro/dev-cats-app,,False,https://api.github.com/repos/j-guerreiro/dev-cats-app,https://api.github.com/repos/j-guerreiro/dev-cats-app/events,https://api.github.com/repos/j-guerreiro/dev-cats-app/assignees{/user},https://api.github.com/repos/j-guerreiro/dev-cats-app/branches{/branch},https://api.github.com/repos/j-guerreiro/dev-cats-app/tags,https://api.github.com/repos/j-guerreiro/dev-cats-app/languages,https://api.github.com/repos/j-guerreiro/dev-cats-app/stargazers,https://api.github.com/repos/j-guerreiro/dev-cats-app/contributors,https://api.github.com/repos/j-guerreiro/dev-cats-app/subscribers,https://api.github.com/repos/j-guerreiro/dev-cats-app/subscription,https://api.github.com/repos/j-guerreiro/dev-cats-app/merges,https://api.github.com/repos/j-guerreiro/dev-cats-app/downloads,https://api.github.com/repos/j-guerreiro/dev-cats-app/deployments,2023-05-26T23:12:44Z,2025-10-23T22:02:46Z,2025-10-23T22:02:43Z,1346.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,12.0,1
L0ki1/Proyecto_Tecnologico_Front,https://github.com/L0ki1/Proyecto_Tecnologico_Front,,False,https://api.github.com/repos/L0ki1/Proyecto_Tecnologico_Front,https://api.github.com/repos/L0ki1/Proyecto_Tecnologico_Front/events,https://api.github.com/repos/L0ki1/Proyecto_Tecnologico_Front/assignees{/user},https://api.github.com/repos/L0ki1/Proyecto_Tecnologico_Front/branches{/branch},https://api.github.com/repos/L0ki1/Proyecto_Tecnologico_Front/tags,https://api.github.com/repos/L0ki1/Proyecto_Tecnologico_Front/languages,https://api.github.com/repos/L0ki1/Proyecto_Tecnologico_Front/stargazers,https://api.github.com/repos/L0ki1/Proyecto_Tecnologico_Front/contributors,https://api.github.com/repos/L0ki1/Proyecto_Tecnologico_Front/subscribers,https://api.github.com/repos/L0ki1/Proyecto_Tecnologico_Front/subscription,https://api.github.com/repos/L0ki1/Proyecto_Tecnologico_Front/merges,https://api.github.com/repos/L0ki1/Proyecto_Tecnologico_Front/downloads,https://api.github.com/repos/L0ki1/Proyecto_Tecnologico_Front/deployments,2025-09-17T14:50:46Z,2025-09-19T04:22:38Z,2025-09-19T02:57:24Z,12736.0,0.0,JavaScript,False,False,True,False,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,57.0,3
dinotudor/fm-frontend,https://github.com/dinotudor/fm-frontend,Full Stack App - Find musicians - Ironhack Bootcamp module 3 end project,False,https://api.github.com/repos/dinotudor/fm-frontend,https://api.github.com/repos/dinotudor/fm-frontend/events,https://api.github.com/repos/dinotudor/fm-frontend/assignees{/user},https://api.github.com/repos/dinotudor/fm-frontend/branches{/branch},https://api.github.com/repos/dinotudor/fm-frontend/tags,https://api.github.com/repos/dinotudor/fm-frontend/languages,https://api.github.com/repos/dinotudor/fm-frontend/stargazers,https://api.github.com/repos/dinotudor/fm-frontend/contributors,https://api.github.com/repos/dinotudor/fm-frontend/subscribers,https://api.github.com/repos/dinotudor/fm-frontend/subscription,https://api.github.com/repos/dinotudor/fm-frontend/merges,https://api.github.com/repos/dinotudor/fm-frontend/downloads,https://api.github.com/repos/dinotudor/fm-frontend/deployments,2019-05-22T09:03:46Z,2025-10-01T06:01:40Z,2025-10-01T06:04:54Z,2166.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,4.0,False,[],0.0,4.0,0.0,master,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,97.0,2
videinfra/static-website-builder,https://github.com/videinfra/static-website-builder,"Customizable static site project builder powered by Gulp, Webpack, Babel, SASS, PostCSS, TwigJS, BrowserSync",False,https://api.github.com/repos/videinfra/static-website-builder,https://api.github.com/repos/videinfra/static-website-builder/events,https://api.github.com/repos/videinfra/static-website-builder/assignees{/user},https://api.github.com/repos/videinfra/static-website-builder/branches{/branch},https://api.github.com/repos/videinfra/static-website-builder/tags,https://api.github.com/repos/videinfra/static-website-builder/languages,https://api.github.com/repos/videinfra/static-website-builder/stargazers,https://api.github.com/repos/videinfra/static-website-builder/contributors,https://api.github.com/repos/videinfra/static-website-builder/subscribers,https://api.github.com/repos/videinfra/static-website-builder/subscription,https://api.github.com/repos/videinfra/static-website-builder/merges,https://api.github.com/repos/videinfra/static-website-builder/downloads,https://api.github.com/repos/videinfra/static-website-builder/deployments,2020-06-02T14:44:08Z,2025-10-29T19:11:32Z,2025-10-29T19:11:29Z,5563.0,5.0,JavaScript,True,True,True,True,False,False,2.0,,False,False,11.0,False,"['asset-pipeline', 'babel', 'browsersync', 'gulp', 'postcss', 'sass', 'starter', 'svg-sprites', 'twigjs', 'webpack']",2.0,11.0,5.0,master,2.0,3.0,videinfra,10939073.0,MDEyOk9yZ2FuaXphdGlvbjEwOTM5MDcz,https://avatars.githubusercontent.com/u/10939073?v=4,,https://api.github.com/users/videinfra,https://github.com/videinfra,https://api.github.com/users/videinfra/followers,https://api.github.com/users/videinfra/following{/other_user},https://api.github.com/users/videinfra/gists{/gist_id},https://api.github.com/users/videinfra/starred{/owner}{/repo},https://api.github.com/users/videinfra/subscriptions,https://api.github.com/users/videinfra/orgs,https://api.github.com/users/videinfra/repos,https://api.github.com/users/videinfra/events{/privacy},https://api.github.com/users/videinfra/received_events,Organization,public,False,,,,101.0,1
Ocelot-Social-Community/Ocelot-Social,https://github.com/Ocelot-Social-Community/Ocelot-Social,Free and open-source social network for active citizenship.,False,https://api.github.com/repos/Ocelot-Social-Community/Ocelot-Social,https://api.github.com/repos/Ocelot-Social-Community/Ocelot-Social/events,https://api.github.com/repos/Ocelot-Social-Community/Ocelot-Social/assignees{/user},https://api.github.com/repos/Ocelot-Social-Community/Ocelot-Social/branches{/branch},https://api.github.com/repos/Ocelot-Social-Community/Ocelot-Social/tags,https://api.github.com/repos/Ocelot-Social-Community/Ocelot-Social/languages,https://api.github.com/repos/Ocelot-Social-Community/Ocelot-Social/stargazers,https://api.github.com/repos/Ocelot-Social-Community/Ocelot-Social/contributors,https://api.github.com/repos/Ocelot-Social-Community/Ocelot-Social/subscribers,https://api.github.com/repos/Ocelot-Social-Community/Ocelot-Social/subscription,https://api.github.com/repos/Ocelot-Social-Community/Ocelot-Social/merges,https://api.github.com/repos/Ocelot-Social-Community/Ocelot-Social/downloads,https://api.github.com/repos/Ocelot-Social-Community/Ocelot-Social/deployments,2020-10-04T14:37:59Z,2025-11-01T15:37:44Z,2025-11-08T02:04:42Z,125316.0,107.0,TypeScript,True,True,True,True,True,False,50.0,,False,False,584.0,False,"['activitypub', 'apollo', 'cypress', 'docker', 'docker-compose', 'fediverse', 'graphql', 'helm', 'jest-tests', 'neo4j', 'neo4j-database', 'node', 'nodejs', 'nuxt', 'nuxtjs', 'social-media', 'social-network', 'storybook', 'vue', 'vuejs']",50.0,584.0,107.0,master,50.0,6.0,Ocelot-Social-Community,67983243.0,MDEyOk9yZ2FuaXphdGlvbjY3OTgzMjQz,https://avatars.githubusercontent.com/u/67983243?v=4,,https://api.github.com/users/Ocelot-Social-Community,https://github.com/Ocelot-Social-Community,https://api.github.com/users/Ocelot-Social-Community/followers,https://api.github.com/users/Ocelot-Social-Community/following{/other_user},https://api.github.com/users/Ocelot-Social-Community/gists{/gist_id},https://api.github.com/users/Ocelot-Social-Community/starred{/owner}{/repo},https://api.github.com/users/Ocelot-Social-Community/subscriptions,https://api.github.com/users/Ocelot-Social-Community/orgs,https://api.github.com/users/Ocelot-Social-Community/repos,https://api.github.com/users/Ocelot-Social-Community/events{/privacy},https://api.github.com/users/Ocelot-Social-Community/received_events,Organization,public,False,,,,16804.0,30
turankantarci/simple-image-search,https://github.com/turankantarci/simple-image-search,Image search app (react.js),False,https://api.github.com/repos/turankantarci/simple-image-search,https://api.github.com/repos/turankantarci/simple-image-search/events,https://api.github.com/repos/turankantarci/simple-image-search/assignees{/user},https://api.github.com/repos/turankantarci/simple-image-search/branches{/branch},https://api.github.com/repos/turankantarci/simple-image-search/tags,https://api.github.com/repos/turankantarci/simple-image-search/languages,https://api.github.com/repos/turankantarci/simple-image-search/stargazers,https://api.github.com/repos/turankantarci/simple-image-search/contributors,https://api.github.com/repos/turankantarci/simple-image-search/subscribers,https://api.github.com/repos/turankantarci/simple-image-search/subscription,https://api.github.com/repos/turankantarci/simple-image-search/merges,https://api.github.com/repos/turankantarci/simple-image-search/downloads,https://api.github.com/repos/turankantarci/simple-image-search/deployments,2020-05-19T23:21:20Z,2025-10-11T01:10:39Z,2025-10-11T01:12:19Z,2695.0,2.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,11.0,False,[],0.0,11.0,2.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,11.0,2
